year,k,A,Actual,Pred_Ck,Pred_NCk,Pred_CR,Pred_NCR
03,12,Vermont,0,0,0,0,0
03,12,Cincinnati,0,0,0,1,1
03,12,Gonzaga,1,1,1,0,0
03,12,Notre Dame,2,0,0,1,1
03,12,Milwaukee,0,1,1,0,0
03,12,Illinois,1,2,2,2,2
03,12,Western Kentucky,0,0,0,0,0
03,12,Creighton,0,1,1,1,1
03,12,Central Michigan,1,0,0,0,0
03,12,Duke,2,3,3,2,2
03,12,Colorado St.,0,0,0,0,0
03,12,Memphis,0,2,2,1,1
03,12,Arizona St.,1,0,0,0,0
03,12,Kansas,5,1,1,3,3
03,12,Utah St.,0,0,0,0,0
03,12,Kentucky,3,6,6,6,6
03,12,IUPUI,0,0,0,0,0
03,12,Oregon,0,0,0,0,0
03,12,Utah,1,1,1,1,1
03,12,Wisconsin,2,1,1,2,2
03,12,Weber St.,0,0,0,0,0
03,12,Dayton,0,2,2,1,1
03,12,Tulsa,1,0,0,0,0
03,12,Missouri,1,1,1,1,1
03,12,Southern Illinois,0,0,0,0,0
03,12,Marquette,4,2,2,2,2
03,12,Holy Cross,0,0,0,0,0
03,12,Indiana,1,0,0,0,0
03,12,Alabama,0,1,1,1,1
03,12,Pittsburgh,2,3,3,3,3
03,12,Wagner,0,0,0,0,0
03,13,Oklahoma,3,3,2,5,4
03,13,South Carolina St.,0,0,0,0,0
03,13,California,1,1,1,1,1
03,13,North Carolina St.,0,0,0,0,0
03,13,Mississippi St.,0,1,1,1,2
03,13,Butler,2,0,0,0,0
03,13,Louisville,1,2,3,2,1
03,13,Austin Peay,0,0,0,0,0
03,13,Oklahoma St.,1,0,0,1,1
03,13,Penn,0,1,1,0,0
03,13,Syracuse,6,2,2,2,2
03,13,Manhattan,0,0,0,0,0
03,13,Saint Joseph's,0,5,5,1,3
03,13,Auburn,2,0,0,0,0
03,13,Wake Forest,1,1,1,3,1
03,13,East Tennessee St.,0,0,0,0,0
03,13,Texas,4,3,2,4,3
03,13,UNC Asheville,0,0,0,0,0
03,13,LSU,0,1,1,1,1
03,13,Purdue,1,0,0,0,0
03,13,Connecticut,2,1,1,2,2
03,13,BYU,0,0,0,0,0
03,13,Stanford,1,2,4,1,1
03,13,San Diego,0,0,0,0,0
03,13,Maryland,2,0,0,1,1
03,13,UNC Wilmington,0,1,1,0,0
03,13,Xavier,1,2,2,2,2
03,13,Troy,0,0,0,0,0
03,13,Michigan St.,3,0,0,1,1
03,13,Colorado,0,1,1,0,0
03,13,Florida,1,4,3,3,5
03,13,Sam Houston St.,0,0,0,0,0
03,13,Arizona,3,4,4,4,4
03,13,Vermont,0,0,0,0,0
03,13,Cincinnati,0,0,0,1,1
03,13,Gonzaga,1,1,1,0,0
03,13,Notre Dame,2,0,0,1,1
03,13,Milwaukee,0,1,1,0,0
03,13,Illinois,1,2,2,2,2
03,13,Western Kentucky,0,0,0,0,0
03,13,Creighton,0,1,2,1,1
03,13,Central Michigan,1,0,0,0,0
03,13,Duke,2,2,1,2,2
03,13,Colorado St.,0,0,0,0,0
03,13,Memphis,0,3,3,1,1
